,분류,충전소,주소,이용가능시간,타입,충전기용량,lon,lat,요금
762,충전소,제주대학교 제2도서관,제주특별자치도 제주시 제주대학로 102(제주시 아라1동 1),24시간 이용가능,AC완속,정보없음,126.5616176,33.4553037,"회원: 259~345원
비회원: 430원"
763,충전소,제주미니랜드,제주특별자치도 제주시 조천읍 비자림로 606외부주차장,24시간 이용가능,AC완속,정보없음,126.6747271,33.433598,"회원: 259~345원
비회원: 430원"
764,충전소,제주바다목장,제주특별자치도 제주시 한경면 한경해안로565(한경면 신창리 542-9),24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.1793745,33.3460565,"회원: 259~345원
비회원: 430원"
765,충전소,제주발리리조트,"제주특별자치도 제주시 한림읍 일주서로 5083-5 (협재리, 제주발리리조트)",24시간 이용가능,AC완속,정보없음,126.250266,33.38962,"회원: 259~345원
비회원: 430원"
766,충전소,제주시농협 하나로유통센터,제주특별자치도 제주시 월광로77(제주시 노형동 2860),24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.4680465,33.4877055,"회원: 259~345원
비회원: 430원"
767,충전소,제주지방합동청사,제주특별자치도 제주시 청사로 59(도남동 662),24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.5253079,33.490454,"회원: 259~345원
비회원: 430원"
768,충전소,제주필하우스,제주특별자치도 제주시 조천읍 일주동로1415(조천읍 북촌리 1586-1),24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.6863809,33.544947,"회원: 259~345원
비회원: 430원"
769,충전소,제주휴리조트,제주특별자치도 서귀포시 성산읍 난고로 228,24시간 이용가능,AC완속,정보없음,126.8870067,33.4200962,"회원: 259~345원
비회원: 430원"
770,충전소,조천농협 농산물산지유통센터,제주특별자치도 제주시 일주동로757(조천읍 신촌리 1733-2),24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.6222324,33.5314285,"회원: 259~345원
비회원: 430원"
771,충전소,종가전복,제주특별자치도 제주시 구좌읍 해맞이해안로 1306,24시간 이용가능,AC완속,정보없음,126.8538817,33.5291668,"회원: 259~345원
비회원: 430원"
772,충전소,중문푸른마을아파트,제주특별자치도 서귀포시 천제연로 239실외주차장,24시간 이용가능,AC완속,정보없음,126.4313219,33.2527739,"회원: 259~345원
비회원: 430원"
773,충전소,카멜리아힐,제주특별자치도 서귀포시 안덕면 병악로 166,24시간 이용가능,AC완속,정보없음,126.3684044,33.2901143,"회원: 259~345원
비회원: 430원"
774,충전소,카멜리아힐 주차장,제주특별자치도 서귀포시 안덕면 병악로 166(상창리 271),24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.3684044,33.2901143,"회원: 259~345원
비회원: 430원"
775,충전소,카이리조트,제주특별자치도 제주시 한림읍 협재2길 10,24시간 이용가능,AC완속,정보없음,126.2419452,33.3917519,"회원: 259~345원
비회원: 430원"
776,충전소,코리아마트,제주특별자치도 서귀포시 동홍서로 42-6(서귀포시 동홍동 644-3),24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.570198,33.2523774,"회원: 259~345원
비회원: 430원"
777,충전소,키아오라펜션,제주특별자치도 서귀포시 성산읍 난고로42번길 3,24시간 이용가능,AC완속,정보없음,126.9050229,33.4342204,"회원: 259~345원
비회원: 430원"
778,충전소,탐라스테이호텔제주,제주특별자치도 제주시 애월읍 애월해안로 881,24시간 이용가능,AC완속,정보없음,126.3665625,33.4782235,"회원: 259~345원
비회원: 430원"
779,충전소,펄리호텔,"제주특별자치도 제주시 노형로 79 (해안동, 가족호텔펄리)",24시간 이용가능,AC완속,정보없음,126.4763099,33.4521758,"회원: 259~345원
비회원: 430원"
780,충전소,표선농협 하나로마트,제주특별자치도 서귀포시 표선동서로233(표선면 표선리 684),24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.8319867,33.3247771,"회원: 259~345원
비회원: 430원"
781,충전소,피규어뮤지엄,제주특별자치도 서귀포시 안덕면 한창로 243(상창리 1875-8),24시간 이용가능,DC차데모+DC콤보,50kW,126.3555472,33.2819208,"회원: 259~345원
비회원: 430원"
782,충전소,피노호텔,제주특별자치도 서귀포시 천지연로29번길 5 (서귀동),24시간 이용가능,AC완속,정보없음,126.5632048,33.2410267,"회원: 259~345원
비회원: 430원"
